id,date,tweet
1322476186702938112,2020-10-31 09:51:07+00:00,Van da Erzurum da deprem olduğunda nerdeydin diyor sırtımda koca hurç 45 dakika taksi bekledim almadı taksiler sonrada kadıköy belediyesinde sıra bekledim sırtımdaki hurcu verebilmek için sen nerdeydin ?
1322475714646519808,2020-10-31 09:49:15+00:00,Deprem gerçeğimiz ama binalarımız çürük! Ev sahipleri kendi yıkıp yapmaz. Yapalım diyene ben niye fark ödeyeyim der. Sonra kendi o binada oturmaz kiraya verir. Olan garibana olur. Ulan bu garibanlar sizden öyle bir hesap soracakki inim inim inleyeceksiniz merhametsiz köpekler!
1322475594144223233,2020-10-31 09:48:46+00:00,"Deprem doğuda olduğunda pek umursanmıyo diye sitem ediyoduk da şimdi izmir kan ağlarken yine insagramda herkes çiçek böcek kahve bira paylaşıyo. Belki hesaplarında ekli birisi enkaz altında, zerre rahatsız olmuyolar"
1322475296528994306,2020-10-31 09:47:35+00:00,"Şunu anlayın artık
Deprem öldürmez, bina öldürür
Allah kurtarmaz, ekip kurtarır.."
1322475205353181185,2020-10-31 09:47:14+00:00,"Prof. Ahmet Ercan:

 “Bir ülkede ekonomi ne kadar bozuksa deprem o kadar öldürücü olur. Deprem yoksulun sorunudur. Bunu bilelim. Dolayısıyla bir ülkede yoksulluğu yenmedikçe depremlerin adı ölüm olur” dedi.

 #Yanındayızİzmir
#depremiunutma 
#depremizmir 
#GecmisOlsunİzmir"
1322474544154746882,2020-10-31 09:44:36+00:00,"Asıl Bu günlerdir siyaset zamanı, deprem önergelerini mecliste reddedenler, bağıra bağıra gelen deprem için hazırlık yapmayanlar, deprem sonrası belirlenmiş güvenli alanları imara açanlar, toplanma alanı bırakmayanlar, yandaş mütehaiitlere arsaları peşkeş çekenler bilinmelidir!!"
1322473327227768833,2020-10-31 09:39:46+00:00,"#Yanındayızİzmir
#MücbirSebepİzmir

Buradan yazmaya bile utanıyorum,  6.9 şiddetinde yıkıcı bir deprem oldu. 

Mücbir sebep olan edilmelidir 
@BeratAlbayrak"
1322473146793033728,2020-10-31 09:39:03+00:00,"Deprem konusundaki uyarılarımıza sessiz kalarak site yönetimine destek veren. Açtığımız davada ortadan toz olan, şikayetini geri çeken, taşınarak kurtulduğumuz binanın sakinleri, muhtemelen şu anda 6.5 bir depremde başınıza çökecek evinizde iri iri twitler atıyorsunuzdur."
1322472415755182080,2020-10-31 09:36:08+00:00,"'Umudun adı Doğanlar Apartmanı... ""Sesimi duyuyorsan 3 kez vur"" çağrısına karşılık geldi.' haberine şimdi gördüm. Deprem bilgilerimizi hep beraber gözden geçirelim, dün İzmir'in başına gelen şey hepimizin başına her an gelebilir. İzmir'in başı sağolsun, İzmir'imiz tez şifa bulsun"
1322471662340739072,2020-10-31 09:33:09+00:00,"İzmir’de yaşanan depremin videolarını izlediğimde, hamdolsun çok az bir hasar ile atlatıldığını anlayabiliyorum. Böyle bir depremin İstanbulda olduğunu düşünmek bile ürkütüyor. Bir an önce kentsel dönüşüm her ilçede, her mahallede gerçekleşmeli. 
#Deprem"
1322471522288754688,2020-10-31 09:32:35+00:00,"2020'nin bitmesine son #altmışbir gün, dayan #Türkiyem.!

#Trabzon
#DevletimizVarOlsun #Yanındayızİzmir
#deprem"
1322470487126089728,2020-10-31 09:28:29+00:00,"#MücbirSebepİzmir

Buradan yazmaya bile utanıyorum,  6.9 şiddetinde yıkıcı bir deprem oldu. 

Mücbir sebep ilan edilmeli!"
1322470063610449921,2020-10-31 09:26:48+00:00,"Deprem deprem yüzde 33 devlet yüzde 33 belediyeler yüzde 33 millet suçludur,hepsinin suçunu anlatmam uzun sürer,ama hepside bu oranda suçludur bu imar yapılaşma konusunda,,"
1322468239075647488,2020-10-31 09:19:33+00:00,Deprem vergisini deprem zamanı sorgulamayacaksak ne zaman sorgulayacağız randevu verinde o zaman soralım .
1322468168980455425,2020-10-31 09:19:16+00:00,"Rize yi sel basar ilahi takdir
Erzincan ı deprem vurur fıtrat
İzmire de deprem olur fuhuş içki 
İstanbul da sel olur imamoğlu 
Amk malları Allah aslında sizin belanızı 
Veriyor farkında değilsiniz!
AK mallar"
1322467858614550528,2020-10-31 09:18:02+00:00,"Tüm dünya deprem şiddetini 7 verirken @AFADBaskanlik neden 6.6 olarak veriyor.. verilerle oynamaya nasıl ve nerden alıştınız KİM söylüyor size bunları gerçekten hayret.. coronada, işsizlik, enflasyon verilerinde de bir sürü şaibe.. #cumartesi #Yanındayızİzmir"
1322467650677690368,2020-10-31 09:17:12+00:00,Deprem olunca aklına zina gelenler zinanın kralını yapanlardır. Net
1322467074959171586,2020-10-31 09:14:55+00:00,"Teşekkürler deprem (!) içimizdeki aptal, cahil, hain olanları açığa çıkardığın için..."
1322466837624442880,2020-10-31 09:13:58+00:00,"Elazığ’da deprem oldu Kürt dediniz, Van’da deprem oldu terörist dediniz  ölsün dediniz, İzmir’de deprem oldu Alkol içiyorlar zina yapıyorlar müstehaktır dediniz bu nasıl bir insanlıktır. Depremler geçip gider de bu zihniyet ne olacak.. #deprem #izmir"
1322465496873185281,2020-10-31 09:08:39+00:00,"Depremdem etkilenen;

 Tüm İzmirlilere geçmiş olsun. 

Komşu Yunanistan Sisam'a geçmiş olsun.

Tüm Ege'ye geçmiş olsun. 

#deprem 
#GecmisOlsunİzmir 
#GecmisOlsunEge
#GecmisOlsunTurkiye
#GecmisOlsunYunanistan"
1322465438773772288,2020-10-31 09:08:25+00:00,Enkaz altından insanlığıda kurtarabilir misiniz 😔#Yanındayızİzmir #deprem
1322465182887612417,2020-10-31 09:07:24+00:00,"99 depremi bizim kuşağın deprem gerçeği ile yüz yüze geldiği ilk depremdi..

O dönem bizler de çok bilinçsizdik devletimiz de yeteri kadar hazırlıklı değildi.

Şimdi çok yol almış olsak ta YETERLİ DEĞİL..

⚠️ YETERLİ DEĞİL... ⚠️"
1322463735118790656,2020-10-31 09:01:39+00:00,"Yinede İzmir İstanbul'a göre daha sağlam, 7,0 büyüklüğün de blr #deprem Marmara bölgesinde olsa eminim biz şuan bitmiştik. İstanbul'da eminim binlerce bina çöker di"
1322463282805047297,2020-10-31 08:59:51+00:00,"Elazığ'da deprem olur bunlar Kürt iyi oldu dersiniz. İzmir'de deprem olur zinanın başkenti oh olsun dersiniz. Ne olursa olsun bişeyler diyorsunuz ama insan olmayı bir türlü beceremiyorsunuz. 
#izmirdualarımseninle"
1322463097492283392,2020-10-31 08:59:07+00:00,"Yarabbi, 
Milletimizi, ümmetimizi her türlü felaketlerden, afetlerden, kötülüklerden muhafaza eyle...
İzmir'deki kardeşlerimize sabır ihsan eyle,
vefat edenlere merhamet eyle,
Yaralılarımıza şifa nasib eyle,
metanet ihsan eyle...
#izmir #deprem #allahkorusun🇹🇷"
1322462283906297857,2020-10-31 08:55:53+00:00,Deprem de diğer afetler de salgın da taraf tutar. Zengine az fakire çok hasar verir.
1322461948261392384,2020-10-31 08:54:33+00:00,Gölcük depreminden beri her gün deprem olacak psikolojisiyle yaşıyorum. Çoğu gece uykumdan sıçrayarak uyanıyorum. Ölene kadar da bitmeyecek bir travma.
1322461849699405826,2020-10-31 08:54:09+00:00,"Kazanılacak seçimlerde 1 oy için bile insan hayatı Rant kapısı olmamalı #deprem öldürmez bina öldürür.
İstanbul’da halen bir yapı savaşıdır gidiyor artık durdurun."
1322461846864044032,2020-10-31 08:54:09+00:00,"Deprem vergileri nerede diye sormaya gerek yok... Akp nin kurduğu duzende vatandaş olarak size verilen hizmeti yine siz ödediğinize göre yoldu, köprüydü, hastaneydi.. e bu saraylar, özel uçaklar, özel arabalar, pahalı lüks yaşamı nasıl devam ettirecekler..#artcı #Yanındayızİzmir"
1322461400988553223,2020-10-31 08:52:22+00:00,Zaman varken geç kalmayın....#cumartesi #izmir #depremizmir #depremiunutma #deprem
1322461371662041093,2020-10-31 08:52:15+00:00,"Müridi oldukları sapık tarikat şeyhlerinin kollarında kucaklarinda şehvet ile cin çıkartma seanslarında bulunan müptezellerin doğa olaylarına ilmi yorum yapması kendi bulanık akıllarının yansımasıdır
#deprem
#Artçı"
1322460572487684096,2020-10-31 08:49:05+00:00,"Depreme ve yaşananlara mı üzüleyim, ülkemde muhalefet adı altında daha yaralar sarılmaya bile başlanmamışken siyaset hamaset ve gazeteci bozuntularının hallerine mi. deprem yaraları elbet sarılacak elbet izmir insanı yeniden gülümseyecek ama dün yapılanları silmek zor hafızadan"
1322460242865696768,2020-10-31 08:47:46+00:00,İnsanların depremde ölmemesi için tek çözüm deprem bölgelerinde hasarlı ve çürük binaların tamamının yıkılıp deprem yönetmeliğine uygun şekilde maksimum 5-6 katlı olarak yeniden yapılması.  #depremizmir
1322459534212911110,2020-10-31 08:44:57+00:00,Neye deprem dendiğini ve kime O.Ç. deneceğini gayet iyi biliyoruz...
1322457764581511168,2020-10-31 08:37:55+00:00,"Ölen ölmüş giden gitmiş çadır kur yemek dağıt battaniye ver sonra  #devletimizvarolsun bu binalara ruhsat veren kim ? bu binaları denetlemeyen kim ? 
 #izmir 
#deprem 
#depremizmir #gecmisolsunizmir"
1322457160052363266,2020-10-31 08:35:31+00:00,Hep alt katinda dukkan olan binalar kolonlari isletmeler kesiyor ama kimse gormuyor alt katinizda dukkan varsa lutfen kolonlarini kontrol edin  #deprem
1322456956708311041,2020-10-31 08:34:43+00:00,"Geçmiş olsun İzmir
#deprem"
1322455872551964673,2020-10-31 08:30:24+00:00,"Dogu da deprem olur teröristler iyi olmus derler,batıda deprem olur dinsizler iyi olmuş  derler...biz allahtan gelenden degilde en cok bu insan sıfatı taşıyan hayvanlardan korumalıyız.
#izmirdeprem 
#izmir"
1322455047259758592,2020-10-31 08:27:07+00:00,"Fransa İsrail Yunanistan yardımlar için sesleniyor ülkemize. Sözde müslüman olan ortadoğu ülkeleri arap ırkı ise, pilav tepsisi içinde çarşaflı karılara dans ettirmeye devam ediyor. Biz her zaman biliyorduk ama gözü perdeli arkadaşlarda bunları unutmaz inşallah. #Deprem #İzmir"
1322454862035124226,2020-10-31 08:26:23+00:00,Büyük umutlar ile enkaz altında kalan canlarımızın insanlarımızın sağ salim çıkması için dua ediyoruz yüce Allah beterinden korusun tekrar çok geçmiş olsun güzel #izmir #deprem #depremizmir
1322454758695837698,2020-10-31 08:25:59+00:00,Şu Kanal istanbul yapılacaksada sonra yapılsın Allah aşkına şu istanbulun riski binaları tespit edilip Kanal parasını bunlara harcayalım #deprem
1322454376481476608,2020-10-31 08:24:28+00:00,"İzmir depreminden sonra gene Avcılar geldi aklıma. 99 depremi sonrası sıvayla, boyayla makyajlanıp ucuz ucuz satılan binalar kim bilir kimlerin canını yakacak?..
#deprem"
1322454333808615425,2020-10-31 08:24:17+00:00,Hayretle şaşkınlıkla izliyoruz deprem olmuş herkesin kenetleneceği birlik olacağı bir zamanda iktidar cenahı yine ayrı telden çalıyor yetmiyor CHP ve beld bşk üzerinden nasıl rant elde ederim derdinde diğer taraftan CHP ve bld bşk hiç bir şey yapmadığı halde  iktidarı suçluyor
1322453719494119425,2020-10-31 08:21:51+00:00,21 Yıldır Ödediğimiz Deprem Vergileri Nerede??? ❗#izmir #deprem
1322453622471479296,2020-10-31 08:21:28+00:00,"Haberlerde 4 tam yıkılan bina, toplam 8 binada arama kurtarma çalışmaları sürüyor dedi... Büyük bir deprem olduğunda düşünemiyorum...
Hala hazır değiliz ve bunu kaldıracak bütçemiz de yok!
Tweet bu kadar😔
#izmirgecmisolsun"
1322452432908132357,2020-10-31 08:16:44+00:00,"Gece uyandım .. uyku sersemliğinle -izmirdekilere yardım etmem gerek rüyamda onlara ulaşıp güç vermeliyim
Diyip tekrar uyudum ... Bir an önce normale dön İzmir 🙏 #deprem"
1322452319963926529,2020-10-31 08:16:17+00:00,"Deprem ve afet zamanında;

●Parti çekişmesi olmaz !
●Ideolojik kavga olmaz !
●Siyasi atışma olmaz !
●Dini tartışma olmaz !
●Politik propaganda olmaz !

""YARDIM OLUR,DUA OLUR,DESTEK OLUR BIRLIK OLUR KARDEŞLİK OLUR ""

#deprem 
#depremizmir 
#EgeDenizi"
1322451844174589953,2020-10-31 08:14:24+00:00,"Deprem insanı öldürmez...
İnsanların yaptıkları, insanları öldürür.
Aç gözlülüğü, hırsı, tamahı, sahtekarlığı, adaletsizliğidir insanı öldüren..."
1322450917753561090,2020-10-31 08:10:43+00:00,"ÖĞRETİLMELİ...
Deprem sonrası hemen arabaya atlayıp yola çıkılmaması,
Telefona sarılıp şebekelerin meşgul edilmemesi
Öğretilmeli..."
1322450691462365184,2020-10-31 08:09:49+00:00,Tarım bakanın ne işi var deprem bölgesinde içişleri bakanı nerede uyuyormu yoksa yerine bunalımı geldi merak ettim haliyle
1322448225417285633,2020-10-31 08:00:01+00:00,"Ne lanet bir sabaha uyandım. Ölüm desen var, virüs desen var, deprem desen vaarr 😔"
1322448187161018368,2020-10-31 07:59:52+00:00,"MHP İzmir İl  Yönetim Kurulu Üyemiz Kenan Yeşiloğlu 'nun Kıymetli Ablası ve Yeğeni Bugün Yaşadığımız Deprem Felaketinde Göçük Altında Kalarak Vefat Etmişlerdir. Allah cc sabırlar versin. 
Mekanları cennet olsun inşallah..."
1322448166147555329,2020-10-31 07:59:47+00:00,"Deprem öldürmez,
Kapitalizm öldürür,
Çarpık yozlaşma,yapılaşma
Öldürür,"
1322447707949142016,2020-10-31 07:57:58+00:00,"Fay hatları üzerinde yaşadığımızı unutup 3-5 lira kar edeceğim diye yönetmelikleri hiçe sayan müteahhit, çarpık kentleşmeye izin veren yetkililer gibi gerçek suçlular ve sorumlular dururken deprem ile ilgili başka suçlu aramak zaten canı yanan mağdurları işaret etmek mi gerçekten"
1322447447403188224,2020-10-31 07:56:56+00:00,"Ya bu nasıl bir bilgi kirliliğidir.
İnsanlar ölmüş izmir virane olmuş,halk perişan,enkaz altında insanlarımız var..
Yok 6.6
Yok 6.9
Hangi çağda yaşıyoruz.
Adamlar uzaya turist götürüyor biz burada ki bir felaketin üzerinde nokta virgül hesaplarını yapıyoruz.
#deprem
#izmirdeprem"
1322447391035957249,2020-10-31 07:56:42+00:00,"Deprem paraları harcanması gereken yere harcanmış. Kafamdaki tüm soruların yanıtı . Ayrıntılara , açıklamaya gerek yok."
1322447121623273472,2020-10-31 07:55:38+00:00,"Yaşadıklarınız karşısında kendinizi çaresiz ve hiçbir şey yapamayacak durumda hissedebilirsiniz. Bu belirtilerin görülmesi normaldir, doğaldır. 
#deprem #travma #mücadele #umut"
1322446805586612226,2020-10-31 07:54:22+00:00,Akşam güzel uyuyabildiniz mi! #deprem
1322446799475560448,2020-10-31 07:54:21+00:00,Belediyelere karşı yada devlet karınlarına karşı haksız el atmadan dolayı dava açınca nasıl kazanıp size çıkan bedel karşılığında aynı değerde arazi veriliyorsa. Deprem kontrolleri sonrasında çürük çıkan binalar için benzer bir çözüm uygulanabilinir. Özellikle imar barışına giren
1322445525472497664,2020-10-31 07:49:17+00:00,"Gunumuzde isini layigi ile yapma ve dogru bir birey olma oraninin hayli dustugune inaniyorum. Ya da sosyal medya bozuyor insanlari. deprem oldu, x firma bir 100 koli maske yolladi, tebrikler. Lan zaten tekstilcisin yolla tabi."
1322444574862811140,2020-10-31 07:45:31+00:00,"Tellallık değil yaptığım!📌

Hemen yarın İstanbul deprem çalışmalarını yapmalıyız.
Madem inşaat firmaları zorda alın size iş. 
Deprem tatbikatları, ilkyardım öğretileri,kim nerede ne görev yapacak,toplanma ve iaşe görev paylaşımlari belli olmalı.

GEÇ KALMA HAYATTA KAL,❗"
1322443909029572613,2020-10-31 07:42:52+00:00,"Birisi çıkar derki oh iyi oldu size, diğeri  tarım bakanının ne işi var orda.Ulan gerizekalı embesiller deprem üzerinden yaptığınız siyasetiniz bastın... #devletimizvarolsun"
1322442918859317249,2020-10-31 07:38:56+00:00,#deprem #izmir #izmirdeprem koca bir şehirde 8-10 tane bina yıkılıyorsa o binaya ruhsat verenlerden altında imza olanlara..müteahittinden inşaat mühendisine kadar kim varsa sokup binaya yıkın altında kalsınlar bakalım nasıl oluyormuş insanların hayatıyla oynamak
1322442603888021504,2020-10-31 07:37:41+00:00,Arkadaşlar ben kafayı yedim her an deprem oluyor gibi hissediyorum
1322441131288891392,2020-10-31 07:31:50+00:00,Elazığda deprem olur kürt mü diye bakılır izmirde deprem olur içki zina diye insan olmak bi şey ifade etmiyo bu ülkede #yanindayizIzmir
1322438992927838208,2020-10-31 07:23:20+00:00,Coğrafya kadermidir! Cografya sadece yoksullar için kaderdir.Yine depremde hayatını kaybedenler!! Yoksullar ve biziz..#GecmisOlsunİzmir  #Deprem
1322438354756079617,2020-10-31 07:20:48+00:00,Can candır farkı yoktur şudur budur hikayeleri  ne boştur ülkenin en batısıda bizim en doğusuda bizim işin özü can ise bi susun #deprem #depremizmir
1322438095749394432,2020-10-31 07:19:46+00:00,"Van’da deprem olur onlar terörist

İzmir’de deprem olur onlar dinsiz

Elazığ sallanır Kürtmü? 

Bıktık bu kötü zihniyetinizden

İnsan ölüyor insan şerefsiz

(alıntı) 
İşte biz böyle düşünen faşist ruhlu insanlar arasında yavaş yavaş yok  oluyoruz 😢
#depremizmir
#IzmirEarthquake"
1322438094734401536,2020-10-31 07:19:46+00:00,"Deprem üzerine siyaset, mizah, ırkçılık yapan herkesin anasını sikeyim."
1322436413686763520,2020-10-31 07:13:05+00:00,Yıkılan evler için savcılık soruşturma başlatmış bu saaten sonra ne çare ki? #deprem
1322436082215145472,2020-10-31 07:11:46+00:00,"2020 yılı tüm dünya ve ülkemiz için felaketlerin, can kayıplarının yaşanmakta olduğu yıl oldu. Deprem, zaten bozulmuş olan morallerimizi yerle bir etti."
1322435963214319619,2020-10-31 07:11:17+00:00,"#Suriye, #Libya, #Azerbaycan, #Akdeniz ve bütün cephelerde verilen mücadele #deprem rağmen akamete uğramadan devam etmeli."
1322435374472437760,2020-10-31 07:08:57+00:00,Rüyamda yaşadığım apartman yıkılmış gördüm. Bunun gerçeğini yaşayan insanlar var. Allah ım yardım et. #deprem
1322434484369870852,2020-10-31 07:05:25+00:00,Çok fazla bina yıkılmanın eşiğinde kalmış. Deprem biraz daha uzun sürse veya daha şiddetli olsaydı felaketin boyutun çok çok büyük olacaktı sanırım.  #gecmisolsunizmir
1322434091065769984,2020-10-31 07:03:51+00:00,#Kalbimizİzmirde Okullarda mutlaka Deprem isimli ders eklenmeli ve ilkokuldan lise bitinceye kadar bu ders her sene tekrarda olsa okutulmalıdır. @MilliEgitimBak
1322433628392050688,2020-10-31 07:02:01+00:00,Amk deprem olmuş millet can havliyle uğraşıyor bazı kendini fenomen görmüş salak kızlar bunlar üstünden prim yapıyor prim bunlar üstünden yapılmaz be vicdansizlar #izmir #deprem #Artcı #utaniyorum
1322431412625154051,2020-10-31 06:53:13+00:00,"Prof. Dr. Övgün Ahmet Ercan: “Yoksulluk ne kadar fazlaysa deprem size o kadar yakındır. Depremde zaten yoksullar ölür, zenginler ölmez. Hiçbir ünlünün, zenginin enkaz altından çıkarıldığını görmeyeceksiniz. Sorun yoksulluktur.”

 #Artçı #deprem"
1322431198464036864,2020-10-31 06:52:21+00:00,3 gun veriyorum 3 gun. Ondan sonra deprem in ‘’d’’ si konusulmaz gene doneriz eskiye...
1322428438603509761,2020-10-31 06:41:23+00:00,"Koşa koşa enkaz çalışmalarına giden madencilere, otellerin, sağlam evlerin, cemevlerinin deprem sonrası sokakta kalanlara açılmasına, çok hızlı kurulan yerel dayanışma ağlarına, hızla yayılan kayıp yönlendirme çağrılarına bakıyorum. Bizi dayanışma kurtaracak, kirli siyaset değil."
1322428393644822533,2020-10-31 06:41:13+00:00,İzmir'in başına gelen 3. Felaket 1korona 2 sahte içki 3 deprem
1322428034696314880,2020-10-31 06:39:47+00:00,"Gece yatağa yattığımda ""gecenin bir vaktinde bile kurtarılmayı bekleyen canlar var"" diyorum. 
Elazığ deprem sabahı da böyle olmuştum.  Uyanır uyanmaz kaç can çıktı enkaz altından diye baktım.
Deprem. 99 dan beri hep acısı kalır içimde.
Geçecek İzmir, geçecek."
1322427405638787072,2020-10-31 06:37:17+00:00,"İzmir Seferihisar civarında 6,6 büyüklüğünde bir deprem vuku buldu. Bütün İzmirlilere ülkemize geçmiş olsun dileklerimi iletiyorum. Allah bir daha hiç bir felaket yasatmasın ümmeti Muhammet e acı ve keder göstermesin. Rabbim ülkemizi tabii afetlerden muhafaza eylesin inşallah"
1322426663196655617,2020-10-31 06:34:20+00:00,"İzmirde deprem olmasını zinaya,içkiye, günaha bağlayan zihniyet sizin Allah belanızı versin. Yerin dibine girin ordan çıkmayın..."
1322424522058989568,2020-10-31 06:25:50+00:00,Deprem değil rant ve rüşvet öldürür.Aynı acıları sizde çekin
1322424290692767744,2020-10-31 06:24:55+00:00,Deprem bir şeyi bir kez daha gösterdi hazırlıksısız İzmir de 17 bina değilde 170 bina aynı durumda olsa ne olacaktı? Allah korudu çoğu bina yıkılacak duruma gelmiş bir süre sonra hasarın maddi boyutu herkesi şaşırtabilir ama bu hazırlıksız olduğumuz gerçeğini ortadan kaldırmaz
1322424126108295168,2020-10-31 06:24:15+00:00,"#Deprem yüzünden yıllarca acı çekmiş bir ülkede ve bu felakette sevdiklerini kaybetmiş insanlar varken bu hassas konu üzerinden mizah yapip dini konuları alet edenler ve utanmayıp bu konu üzerinden kirli siyaset yapanlar unutmayın allah bununda hesabını sorar.
#Yanındayızİzmir"
1322422716528513026,2020-10-31 06:18:39+00:00,"GEÇMİŞ OLSUN İZMİR. Buradan Hükümeti,Kızılayı, eleştiren Hükümet nerde diye bir taraflarını yırtan insan müsfetteleri rakı viski masasından kalkıp deprem bölgesine giderseniz Hükümetide,Kızılayıda tüm kadrasuyla orada göreçeksiniz."
1322421936530612224,2020-10-31 06:15:33+00:00,#DevletimizVarOlsun da rica ediyorum bütün çürük yapılara çare olalım destek olalım ve güçlendirelim insanların durumu olsa devlet in kapısını gözlemez rica ediyorum her ev kontrol edilsin her yer dümdüz mü olsun illa #deprem #izmirdepremi
1322421597190447110,2020-10-31 06:14:12+00:00,Geçmiş olsun İZMİR 🙏 #izmirdeprem #izmir #deprem
1322421173603471360,2020-10-31 06:12:31+00:00,Neymiş deprem olmuş binalar sıkıntılıymış devlet’im İstanbul daha kötü böyle bir durumla karşılaşmak istemiyorsak destek olun binaları güçlendirelim neden bekliyoruz insanların durumları olsa zaten yapar destek çıkın yaa onca işsiz var yeni bir bölüm kurun afad a destek olun 👍🏻
1322421150715154432,2020-10-31 06:12:26+00:00,"#İzmir #deprem gerçeğini hatırlattı yine... Taziyet diliyorum; Yaralılara âcil şifalar... Kentsel dönüşümü rantsız, iştihasız idrak edip uygulamayı becerebilseydik keşke... Yenilenebilirdik..."
1322420743506960384,2020-10-31 06:10:49+00:00,Kim İzmir depremine seviniyorsa kansız namusuzdur doğuda deprem olur Kürt bişe olmaz derler Ege’de olur dinsiz derler oysa bütün namusuzlar sapıklar Ensar vakfında kuran kurslarından çıktıklarını unutuyorlar
1322419849054793729,2020-10-31 06:07:16+00:00,"Beğeni olsun etkileşim olsun diye deprem tag ıyla bir şeyler paylaşmayı kesin. Irk, din, dil, yaşam tarzı, coğrafi konum olarak insanları birbirinden ayırmayın."
1322419557643046912,2020-10-31 06:06:06+00:00,"İzmir'de meydana gelen depremde hayatını kaybeden vatandaşlarımıza Allah’tan rahmet, yaralılarımıza acil şifalar diliyorum. Rabbim bir daha milletimize böyle büyük afetler yaşatmasın.
#deprem #izmir"
1322419385286483968,2020-10-31 06:05:25+00:00,"Yer kabuğunda beklenmedik bir anda ortaya çıkan enerji sonucunda meydana gelen sismik dalgalanmalara ve bu dalgaların yeryüzünü sarsmasına deprem denir. depremin oluşunu alkole, zinaya veya insanların siyasi görüşüne bağlıyorsanız lütfen en yakın psikiyatri kliniğine başvurunuz."
1322414990050107393,2020-10-31 05:47:57+00:00,"Olduktan sonra değil, Allah rızası için dünya hayatı kısa olmadan önce ilmi bilim insanlarını dinleyerek hareket edelim ... #deprem #ülkesiyiz tekrar hepimize geçmiş olsun"
1322414897406291968,2020-10-31 05:47:35+00:00,Deprem bir doğal afettir.Ceza olarak İzmir’in başına gelmiş diyebilmek nasıl bir vicdandır!!!.Ayrıca bu söylemlerin hepsi suç Allah katında da günahtır.Göçük altında ya da evsiz kalan onca vatandaş varken yapılacak tek şey elele verip yaraları sarmaktır.
1322413985141039104,2020-10-31 05:43:57+00:00,"Bir kez daha geçmiş olsun İzmir.
Seferihisar’da 5 şiddetinde bir deprem daha olmuş. 😔"
1322410179716108290,2020-10-31 05:28:50+00:00,"Deprem yüzünden yıllar boyunca acı çekmiş bir toplumken ve can kayıpları yaşamışken böyle hassas bir konu üzerinden ofansif mizah yapmak, dinsel düşüncelere bağlamak ve boş siyasetler üretmek sizi sadece acınası bir birey yapar. lütfen aldığınız nefesin hakkını vererek yaşayın."
1322409306248151041,2020-10-31 05:25:22+00:00,"Deprem sonrası yaşanan süreçten, siyaset, inançlar ve insanî yönden sonuçlar çıkaran ve kamplaşma yaşayan herkese sesleniyorum; KENDİNİZDEN UTANIN!!!"
1322407070180741121,2020-10-31 05:16:29+00:00,"Hayatta sürekli mucizeler yaşanıyor, yeter ki pes etmeyin, umut edin...

İyi haberler alacağımız bir gün olsun🙏🏻 #deprem #depremizmir"
1322406401906561025,2020-10-31 05:13:49+00:00,Tam pandeminin artışta olduğu bu dönemde deprem olmsıçok büyük bir felaket isteristemez insanlar temasta tabi ki kiminde maske yok olanların bazısı çenede ama zaten mecburen temas da oluyor. Allah milletçe kolaylık versin çok zor günler yaşıyoruz sadece ağlıyoruz
1322405268009979904,2020-10-31 05:09:19+00:00,"Buradan fındık beyinli zındıklara sesleniyorum; zinadan deprem olsaydı İbiza, Santorini vs bugün olmazdı."
1322396838251606016,2020-10-31 04:35:49+00:00,"En kötü günde bile . Devşirme  
provokatör eylemler içine girip . Halkların üzerinden aşşağlama yapanlar asla emellerine ulaşamazlar. Yobazlık en kötü günde ayrım yapmaya çalışanlara denir.
@izmir @deprem @gecmis @olsun 
@izmirbld 
@KonakBel @shisarbel  @aydin @muglabsb 🤲🤲"
1322396347996274689,2020-10-31 04:33:52+00:00,"haberleri gördükçe, videoları izledikçe gözlerim doluyo en büyük fobim deprem, o an ben ne yapardım hiç bilmiyorum allah korusun herkesi"
1322391988130500616,2020-10-31 04:16:33+00:00,Allahım şu aziz mübarek seher vaktinde okunan ezanlar yapılan ibadetlerin yüzü suyu hurmetine #izmir de deprem yikintisinin altında kalan bütün kardeslerimiz sağlıklı şekilde kurtulsun kimseyi evsiz bırakma Allahim...Yanarak boğularak göçük altında kalmaktan koru Allahım...(Âmin)
1322388044213870592,2020-10-31 04:00:53+00:00,"Bizlerden her ay tıkır tıkır paralarını alan GSM operatörlerine bir yaptırım gelecek mi?
#deprem #depremizmir #çekmeyenşebeke #şebekeproblemi"
1322386231582429184,2020-10-31 03:53:41+00:00,Derste arkadaşım 'çok fena deprem oluyor hocam ben çıkıyorum' dedikten yaklaşık 1 dakika sonra hissettim istanbuldaki depremi çok garipti
1322384522470739968,2020-10-31 03:46:53+00:00,"Ülkede deprem oluyor,  konunun ilgilisi Tarım ve Orman bakanı. Şaşırdık mı?
#izmirseninleyiz #tsunami #enkaz #gecmisolsunizmir #deprem #EgeDenizi"
1322381504547299329,2020-10-31 03:34:54+00:00,"Allahım bizler aciyiz bizler senin merhametine muhtacız bizleri kapından geri çevirme dua edin duanıza icabet edeyim buyuruyorsun ya rabb #izmirdeprem kardeşlerimize yardım eyle merhamet eyle yaralılara şafi ihsan eyle Türkiyemizi her türlü bela ve musibetlerden koru
#deprem 🇹🇷"
